listing_url,price,town,bedrooms,bathrooms,area,floor,tenure,property_type,listing_id,address_from_url,postal_code,onemap_full_address,onemap_road_name,latitude,longitude,nearest_mrt_name,nearest_mrt_exit,nearest_mrt_distance_m,num_mrt_within_1000m,nearest_clinic_name,nearest_clinic_distance_m,nearest_park_name,nearest_park_distance_m,nearest_community_club_name,nearest_community_club_distance_m,nearest_hawker_name,nearest_hawker_distance_m,num_clinic_within_1000m,num_park_within_1000m,num_community_club_within_1000m,num_hawker_within_1000m,num_amenities_within_1000m
https://www.propertyguru.com.sg/listing/hdb-for-sale-24-hougang-avenue-3-500066281,"S$ 400,000",Clementi,2,2,721 sqft,,,HDB,500066281,24 Hougang Avenue 3,530024,24 HOUGANG AVENUE 3 SINGAPORE 530024,HOUGANG AVENUE 3,1.365512261,103.8920855,HOUGANG MRT STATION,Exit A,520.8,2,,308.5,REALTY PARK,144.6,Hougang CC,102.6,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),977.6,15,2,2,1,20
https://www.propertyguru.com.sg/listing/hdb-for-sale-43-bedok-south-road-500043474,"S$ 528,000",Bedok,3,1,904 sqft,,,HDB,500043474,43 Bedok South Road,460043,43 BEDOK SOUTH ROAD BEDOK SOUTH PARKVIEW SINGAPORE 460043,BEDOK SOUTH ROAD,1.321541281,103.9415933,TANAH MERAH MRT STATION,Exit A,751.1,2,,242.9,LUCKY GARDENS PG,209.9,Siglap CC,194.3,New Upper Changi Road Blk 58,298.7,13,13,3,2,31
https://www.propertyguru.com.sg/listing/hdb-for-sale-425-canberra-road-25470637,"S$ 600,000",Choa Chu Kang,3,2,"1,184 sqft",High Floor,,HDB,25470637,425 Canberra Road,750425,425 CANBERRA ROAD SINGAPORE 750425,CANBERRA ROAD,1.454378673,103.8186781,SEMBAWANG MRT STATION,Exit C,589.8,1,,122.2,PARK AT SEMBAWANG ALLEY,600.8,Canberra CC,1036,Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre),2762.8,9,3,0,0,12
https://www.propertyguru.com.sg/listing/hdb-for-sale-629-hougang-avenue-8-500083206,"S$ 430,000",Ang Mo Kio,2,2,689 sqft,High Floor,,HDB,500083206,629 Hougang Avenue 8,530629,629 HOUGANG AVENUE 8 SINGAPORE 530629,HOUGANG AVENUE 8,1.369954124,103.8812179,KOVAN MRT STATION,Exit B,1146.3,0,,164.1,PK VILLAS TERRACE PG,130.5,Ci Yuan CC,604,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),1317,28,6,3,0,37
https://www.propertyguru.com.sg/listing/hdb-for-sale-93-whampoa-drive-500053006,"S$ 399,000",Clementi,3,1,700 sqft,High Floor,,HDB,500053006,93 Whampoa Drive,320093,93 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 320093,WHAMPOA DRIVE,1.322276067,103.8547999,BOON KENG MRT STATION,Exit A,783.5,2,,115.1,PEK KIO PARK,839.8,Whampoa CC,356.5,Whampoa Drive Blk 90 (Whampoa Drive Makan Place/Whampoa Food Centre),89.9,27,2,2,4,35
https://www.propertyguru.com.sg/listing/hdb-for-sale-93-whampoa-drive-500053006,"S$ 399,000",Clementi,3,1,700 sqft,High Floor,,HDB,500053006,93 Whampoa Drive,320093,93 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 320093,WHAMPOA DRIVE,1.322276067,103.8547999,BOON KENG MRT STATION,Exit A,783.5,2,,115.1,PEK KIO PARK,839.8,Whampoa CC,356.5,Whampoa Drive Blk 90 (Whampoa Drive Makan Place/Whampoa Food Centre),89.9,27,2,2,4,35
https://www.propertyguru.com.sg/listing/hdb-for-sale-337-ang-mo-kio-avenue-1-500006443,"S$ 578,888",Ang Mo Kio,3,2,979 sqft,High Floor,,HDB,500006443,337 Ang Mo Kio Avenue 1,560337,337 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560337,ANG MO KIO AVENUE 1,1.363195557,103.851616,ANG MO KIO MRT STATION,Exit A,717.9,1,,106.6,BISHAN-ANG MO KIO PARK (RIVER PLAINS),220.8,Teck Ghee CC,214,Ang Mo Kio Ave 1 Blk 341 (Teck Ghee Court),388.8,28,4,3,3,38
https://www.propertyguru.com.sg/listing/hdb-for-sale-663b-punggol-drive-500042674,"S$ 638,888",Clementi,3,2,969 sqft,HIGH FLOOR,,HDB,500042674,663B Punggol Drive,822663,663B PUNGGOL DRIVE WATERWAY SUNBEAM SINGAPORE 822663,PUNGGOL DRIVE,1.400771226,103.9173487,KADALOOR LRT STATION,Exit A,150.9,4,,205.4,CONEY ISLAND PARK,790.8,Punggol 21 CC,902.5,Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre),5777.2,10,1,1,0,12
https://www.propertyguru.com.sg/listing/hdb-for-sale-383-bukit-batok-west-avenue-5-500086733,"S$ 599,000",Bukit Batok,3,2,969 sqft,High Floor,,HDB,500086733,383 Bukit Batok West Avenue 5,650383,383 BUKIT BATOK WEST AVENUE 5 SINGAPORE 650383,BUKIT BATOK WEST AVENUE 5,1.362323152,103.7522172,BUKIT GOMBAK MRT STATION,Exit D,335.8,1,,154.2,BUKIT BATOK TOWN PARK,148.8,Hong Kah North CC,474,Jurong East Street 24 Blk 254 (Yuhua Village Market and Food Centre),2633.2,8,7,1,0,16
https://www.propertyguru.com.sg/listing/hdb-for-sale-112-mcnair-road-60214421,"S$ 1,090,000",Clementi,2,2,"1,399 sqft",high floor,,HDB,60214421,112 Mcnair Road,320112,112 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320112,MCNAIR ROAD,1.321013495,103.8589824,BOON KENG MRT STATION,Exit A,297.8,3,,292.8,BENG WAN RD PG,724,Whampoa CC,458.8,Bendemeer Road Blk 29 (Bendemeer Market and Food Centre),491.4,27,5,2,3,37
https://www.propertyguru.com.sg/listing/hdb-for-sale-112-mcnair-road-60214421,"S$ 1,090,000",Clementi,2,2,"1,399 sqft",high floor,,HDB,60214421,112 Mcnair Road,320112,112 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320112,MCNAIR ROAD,1.321013495,103.8589824,BOON KENG MRT STATION,Exit A,297.8,3,,292.8,BENG WAN RD PG,724,Whampoa CC,458.8,Bendemeer Road Blk 29 (Bendemeer Market and Food Centre),491.4,27,5,2,3,37
https://www.propertyguru.com.sg/listing/hdb-for-sale-112-mcnair-road-60214421,"S$ 1,090,000",Clementi,2,2,"1,399 sqft",high floor,,HDB,60214421,112 Mcnair Road,320112,112 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320112,MCNAIR ROAD,1.321013495,103.8589824,BOON KENG MRT STATION,Exit A,297.8,3,,292.8,BENG WAN RD PG,724,Whampoa CC,458.8,Bendemeer Road Blk 29 (Bendemeer Market and Food Centre),491.4,27,5,2,3,37
https://www.propertyguru.com.sg/listing/hdb-for-sale-112-mcnair-road-60214421,"S$ 1,090,000",Clementi,2,2,"1,399 sqft",high floor,,HDB,60214421,112 Mcnair Road,320112,112 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320112,MCNAIR ROAD,1.321013495,103.8589824,BOON KENG MRT STATION,Exit A,297.8,3,,292.8,BENG WAN RD PG,724,Whampoa CC,458.8,Bendemeer Road Blk 29 (Bendemeer Market and Food Centre),491.4,27,5,2,3,37
https://www.propertyguru.com.sg/listing/hdb-for-sale-112-mcnair-road-60214421,"S$ 1,090,000",Clementi,2,2,"1,399 sqft",high floor,,HDB,60214421,112 Mcnair Road,320112,112 MCNAIR ROAD MCNAIR SPRING SINGAPORE 320112,MCNAIR ROAD,1.321013495,103.8589824,BOON KENG MRT STATION,Exit A,297.8,3,,292.8,BENG WAN RD PG,724,Whampoa CC,458.8,Bendemeer Road Blk 29 (Bendemeer Market and Food Centre),491.4,27,5,2,3,37
https://www.propertyguru.com.sg/listing/hdb-for-sale-39a-bendemeer-road-60157568,"S$ 918,000",Clementi,3,2,990 sqft,,,HDB,60157568,39A Bendemeer Road,331039,39A BENDEMEER ROAD THE RIVER VISTA @ KALLANG SINGAPORE 331039,BENDEMEER ROAD,1.320179385,103.8663658,BOON KENG MRT STATION,Exit B,507.4,3,,275.3,BENG WAN RD PG,330.1,Kallang CC,516.2,Bendemeer Road Blk 29 (Bendemeer Market and Food Centre),387.2,22,4,3,3,32
https://www.propertyguru.com.sg/listing/hdb-for-sale-353b-admiralty-drive-500082610,"S$ 628,000",Clementi,3,2,"1,001 sqft",High Floor,,HDB,500082610,353B Admiralty Drive,752353,353B ADMIRALTY DRIVE SINGAPORE 752353,ADMIRALTY DRIVE,1.450165067,103.8193068,SEMBAWANG MRT STATION,Exit C,122.3,1,,94.1,PARK AT SEMBAWANG ALLEY,134.8,Canberra CC,566.6,Yishun Ring Road Blk 104/105 (Chong Pang Market and Food Centre),2310.6,12,4,1,0,17
https://www.propertyguru.com.sg/listing/hdb-for-sale-333-ang-mo-kio-avenue-1-500040551,"S$ 429,000",Ang Mo Kio,2,2,721 sqft,High Floor,,HDB,500040551,333 Ang Mo Kio Avenue 1,560333,333 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560333,ANG MO KIO AVENUE 1,1.361342556,103.8516986,ANG MO KIO MRT STATION,Exit A,919.2,1,,141.5,BISHAN-ANG MO KIO PARK (RIVER PLAINS),67.6,Teck Ghee CC,281.2,Ang Mo Kio Ave 10 Blk 409 (Teck Ghee Square),425,26,4,2,3,35
https://www.propertyguru.com.sg/listing/hdb-for-sale-184-jelebu-road-60217835,"S$ 898,000",Bukit Panjang,3,2,"1,206 sqft",,,HDB,60217835,184 Jelebu Road,670184,184 JELEBU ROAD SINGAPORE 670184,JELEBU ROAD,1.379710958,103.7624401,BUKIT PANJANG MRT STATION,Exit A,96.7,6,,148.5,RAIL CORRIDOR,258.9,Senja-Cashew CC,322.5,Jurong East Street 24 Blk 254 (Yuhua Village Market and Food Centre),4858,17,4,2,0,23
https://www.propertyguru.com.sg/listing/hdb-for-sale-5-ghim-moh-road-500065407,"S$ 428,000",Bukit Merah,2,1,700 sqft,High Floor,,HDB,500065407,5 Ghim Moh Road,270005,5 GHIM MOH ROAD GHIM MOH GREEN SINGAPORE 270005,GHIM MOH ROAD,1.312693106,103.7883088,BUONA VISTA MRT STATION,Exit A,641.2,2,,287.6,RAIL CORRIDOR,101.9,Ulu Pandan CC (U/C),125.7,Ghim Moh Road Blk 20,187.8,15,10,2,3,30
https://www.propertyguru.com.sg/listing/hdb-for-sale-5-ghim-moh-road-500065407,"S$ 428,000",Bukit Merah,2,1,700 sqft,High Floor,,HDB,500065407,5 Ghim Moh Road,270005,5 GHIM MOH ROAD GHIM MOH GREEN SINGAPORE 270005,GHIM MOH ROAD,1.312693106,103.7883088,BUONA VISTA MRT STATION,Exit A,641.2,2,,287.6,RAIL CORRIDOR,101.9,Ulu Pandan CC (U/C),125.7,Ghim Moh Road Blk 20,187.8,15,10,2,3,30
https://www.propertyguru.com.sg/listing/hdb-for-sale-106-jalan-dusun-60043440,"S$ 668,000",Clementi,3,2,"1,001 sqft",,,HDB,60043440,106 Jalan Dusun,320106,106 JALAN DUSUN AH HOOD GARDENS SINGAPORE 320106,JALAN DUSUN,1.328557712,103.8447968,TOA PAYOH MRT STATION,Exit B,518.1,2,,253.2,TOA PAYOH TOWN PK,253.4,Toa Payoh West CC,754.7,Toa Payoh Lorong 4 Blk 74 (Toa Payoh Vista Market),1040.4,34,4,2,0,40
https://www.propertyguru.com.sg/listing/for-sale-pinery-residences-500085377,"S$ 2,722,000",Bedok,4,2,"1,141 sqft",,,HDB,500085377,For Sale Pinery Residences,,,,,,,,,,,,,,,,,,,,,,
https://www.propertyguru.com.sg/listing/for-sale-pinery-residences-500078443,"S$ 1,660,000",Bedok,2,2,700 sqft,,,HDB,500078443,For Sale Pinery Residences,,,,,,,,,,,,,,,,,,,,,,
https://www.propertyguru.com.sg/listing/hdb-for-sale-241-bishan-street-22-24240078,"S$ 878,000",Ang Mo Kio,3,2,"1,248 sqft",2nd floor,,HDB,24240078,241 Bishan Street 22,570241,241 BISHAN STREET 22 SINGAPORE 570241,BISHAN STREET 22,1.360829685,103.8454734,ANG MO KIO MRT STATION,Exit C,1045,0,,226.1,BISHAN-ANG MO KIO PARK (RIVER PLAINS),7.2,Thomson CC (Till 1Q 2022),247.9,Ang Mo Kio Ave 1 Blk 341 (Teck Ghee Court),475.7,16,4,4,3,27
https://www.propertyguru.com.sg/listing/hdb-for-sale-241-bishan-street-22-24240078,"S$ 878,000",Ang Mo Kio,3,2,"1,248 sqft",2nd floor,,HDB,24240078,241 Bishan Street 22,570241,241 BISHAN STREET 22 SINGAPORE 570241,BISHAN STREET 22,1.360829685,103.8454734,ANG MO KIO MRT STATION,Exit C,1045,0,,226.1,BISHAN-ANG MO KIO PARK (RIVER PLAINS),7.2,Thomson CC (Till 1Q 2022),247.9,Ang Mo Kio Ave 1 Blk 341 (Teck Ghee Court),475.7,16,4,4,3,27
https://www.propertyguru.com.sg/listing/hdb-for-sale-241-bishan-street-22-24240078,"S$ 878,000",Ang Mo Kio,3,2,"1,248 sqft",2nd floor,,HDB,24240078,241 Bishan Street 22,570241,241 BISHAN STREET 22 SINGAPORE 570241,BISHAN STREET 22,1.360829685,103.8454734,ANG MO KIO MRT STATION,Exit C,1045,0,,226.1,BISHAN-ANG MO KIO PARK (RIVER PLAINS),7.2,Thomson CC (Till 1Q 2022),247.9,Ang Mo Kio Ave 1 Blk 341 (Teck Ghee Court),475.7,16,4,4,3,27
https://www.propertyguru.com.sg/listing/hdb-for-sale-241-bishan-street-22-24240078,"S$ 878,000",Ang Mo Kio,3,2,"1,248 sqft",2nd floor,,HDB,24240078,241 Bishan Street 22,570241,241 BISHAN STREET 22 SINGAPORE 570241,BISHAN STREET 22,1.360829685,103.8454734,ANG MO KIO MRT STATION,Exit C,1045,0,,226.1,BISHAN-ANG MO KIO PARK (RIVER PLAINS),7.2,Thomson CC (Till 1Q 2022),247.9,Ang Mo Kio Ave 1 Blk 341 (Teck Ghee Court),475.7,16,4,4,3,27
https://www.propertyguru.com.sg/listing/hdb-for-sale-231-bishan-street-23-500092143,"S$ 1,320,000",Ang Mo Kio,3,3,"1,571 sqft",,,HDB,500092143,231 Bishan Street 23,570231,231 BISHAN STREET 23 SINGAPORE 570231,BISHAN STREET 23,1.357291229,103.8458457,BISHAN MRT STATION,Exit B,741.2,1,,217.5,BISHAN-ANG MO KIO PARK (RIVER PLAINS),280.2,Thomson CC (Till 1Q 2022),147.9,Ang Mo Kio Ave 1 Blk 341 (Teck Ghee Court),799.5,13,8,2,1,24
https://www.propertyguru.com.sg/listing/hdb-for-sale-231-bishan-street-23-500092143,"S$ 1,320,000",Ang Mo Kio,3,3,"1,571 sqft",,,HDB,500092143,231 Bishan Street 23,570231,231 BISHAN STREET 23 SINGAPORE 570231,BISHAN STREET 23,1.357291229,103.8458457,BISHAN MRT STATION,Exit B,741.2,1,,217.5,BISHAN-ANG MO KIO PARK (RIVER PLAINS),280.2,Thomson CC (Till 1Q 2022),147.9,Ang Mo Kio Ave 1 Blk 341 (Teck Ghee Court),799.5,13,8,2,1,24
https://www.propertyguru.com.sg/listing/hdb-for-sale-231-bishan-street-23-500092143,"S$ 1,320,000",Ang Mo Kio,3,3,"1,571 sqft",,,HDB,500092143,231 Bishan Street 23,570231,231 BISHAN STREET 23 SINGAPORE 570231,BISHAN STREET 23,1.357291229,103.8458457,BISHAN MRT STATION,Exit B,741.2,1,,217.5,BISHAN-ANG MO KIO PARK (RIVER PLAINS),280.2,Thomson CC (Till 1Q 2022),147.9,Ang Mo Kio Ave 1 Blk 341 (Teck Ghee Court),799.5,13,8,2,1,24
https://www.propertyguru.com.sg/listing/hdb-for-sale-231-bishan-street-23-500092143,"S$ 1,320,000",Ang Mo Kio,3,3,"1,571 sqft",,,HDB,500092143,231 Bishan Street 23,570231,231 BISHAN STREET 23 SINGAPORE 570231,BISHAN STREET 23,1.357291229,103.8458457,BISHAN MRT STATION,Exit B,741.2,1,,217.5,BISHAN-ANG MO KIO PARK (RIVER PLAINS),280.2,Thomson CC (Till 1Q 2022),147.9,Ang Mo Kio Ave 1 Blk 341 (Teck Ghee Court),799.5,13,8,2,1,24
https://www.propertyguru.com.sg/listing/hdb-for-sale-94-dawson-road-500042103,"S$ 1,399,999",Clementi,3,2,947 sqft,,,HDB,500042103,94 Dawson Road,141094,94 DAWSON ROAD SKYPARC @ DAWSON SINGAPORE 141094,DAWSON ROAD,1.296274834,103.8112064,QUEENSTOWN MRT STATION,Exit B,585.7,2,,192.7,CAMP ROAD INTERIM PARK,999.6,Leng Kee CC,803,Mei Chin Road Blk 159 (Mei Chin Road Market),983.2,10,0,1,1,12
https://www.propertyguru.com.sg/listing/hdb-for-sale-94-dawson-road-500042103,"S$ 1,399,999",Clementi,3,2,947 sqft,,,HDB,500042103,94 Dawson Road,141094,94 DAWSON ROAD SKYPARC @ DAWSON SINGAPORE 141094,DAWSON ROAD,1.296274834,103.8112064,QUEENSTOWN MRT STATION,Exit B,585.7,2,,192.7,CAMP ROAD INTERIM PARK,999.6,Leng Kee CC,803,Mei Chin Road Blk 159 (Mei Chin Road Market),983.2,10,0,1,1,12
https://www.propertyguru.com.sg/listing/hdb-for-sale-747c-bedok-reservoir-crescent-500043579,"S$ 937,999",Bedok,3,2,936 sqft,,,HDB,500043579,747C Bedok Reservoir Crescent,473747,747C BEDOK RESERVOIR CRESCENT BELVIA SINGAPORE 473747,BEDOK RESERVOIR CRESCENT,1.336792064,103.9219826,BEDOK NORTH MRT STATION,Exit B,414.8,1,,101.4,BEDOK RESERVOIR PK,203.6,Kaki Bukit CC (U/C),659.7,Bedok North Street 3 Blk 538,599.3,17,2,2,2,23
https://www.propertyguru.com.sg/listing/hdb-for-sale-308-clementi-avenue-4-500071707,"S$ 455,000",Bukit Timah,2,2,721 sqft,,,HDB,500071707,308 Clementi Avenue 4,120308,308 CLEMENTI AVENUE 4 CLEMENTI MEADOWS SINGAPORE 120308,CLEMENTI AVENUE 4,1.32105185,103.7669104,CLEMENTI MRT STATION,Exit B,646.5,1,,0,SUNSET WAY PG,532.8,Clementi CC,283.4,Clementi Ave 2 Blk 353 (Clementi Ave 2 Market/Cooked Food Centre),856.3,19,6,1,2,28
https://www.propertyguru.com.sg/listing/hdb-for-sale-104-whampoa-drive-60064357,"S$ 980,000",Bukit Panjang,2,,"1,281 sqft",High Floor,99-year Leasehold,HDB,60064357,104 Whampoa Drive,323104,104 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 323104,WHAMPOA DRIVE,1.320799591,103.8533278,FARRER PARK MRT STATION,Exit B,818.1,3,,148.2,PEK KIO PARK,609.1,Whampoa CC,587.7,Whampoa Drive Blk 91/92 (Whampoa Drive Makan Place/Whampoa Market),301.9,30,2,2,3,37
https://www.propertyguru.com.sg/listing/hdb-for-sale-104-whampoa-drive-60064357,"S$ 980,000",Bukit Panjang,2,,"1,281 sqft",High Floor,99-year Leasehold,HDB,60064357,104 Whampoa Drive,323104,104 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 323104,WHAMPOA DRIVE,1.320799591,103.8533278,FARRER PARK MRT STATION,Exit B,818.1,3,,148.2,PEK KIO PARK,609.1,Whampoa CC,587.7,Whampoa Drive Blk 91/92 (Whampoa Drive Makan Place/Whampoa Market),301.9,30,2,2,3,37
https://www.propertyguru.com.sg/listing/hdb-for-sale-504-ang-mo-kio-avenue-8-500080721,"S$ 488,888",Ang Mo Kio,2,2,731 sqft,High floor,,HDB,500080721,504 Ang Mo Kio Avenue 8,560504,504 ANG MO KIO AVENUE 8 CHENG SAN CREST SINGAPORE 560504,ANG MO KIO AVENUE 8,1.374825895,103.8489561,ANG MO KIO MRT STATION,Exit D,555.1,2,,141.3,ANG MO KIO TOWN GARDEN EAST,289.7,Cheng San CC (Pending U/C),343.6,Ang Mo Kio Ave 6 Blk 724 (Blk 724 Ang Mo Kio Market),400.2,26,2,1,2,31
https://www.propertyguru.com.sg/listing/hdb-for-sale-93a-telok-blangah-street-31-500035944,"S$ 960,000",Bukit Merah,3,2,"1,001 sqft",,,HDB,500035944,93A Telok Blangah Street 31,101093,93A TELOK BLANGAH STREET 31 TELOK BLANGAH PARCVIEW SINGAPORE 101093,TELOK BLANGAH STREET 31,1.275328095,103.8073231,TELOK BLANGAH MRT STATION,Exit A,583.7,2,,218.7,TELOK BLANGAH HILL PARK,290.6,Telok Blangah CC,80.2,Telok Blangah Drive Blk 82 (Telok Blangah Market),171.4,13,7,1,2,23
https://www.propertyguru.com.sg/listing/hdb-for-sale-964-hougang-avenue-9-500038164,"S$ 788,000",Clementi,3,2,"1,302 sqft",,,HDB,500038164,964 Hougang Avenue 9,530964,964 HOUGANG AVENUE 9 SINGAPORE 530964,HOUGANG AVENUE 9,1.37715825,103.8775236,TONGKANG LRT STATION,Exit A,1627.6,0,,269.2,LUXUS HILLS PARK,319.1,Hwi Yoh CC,564.1,Chomp Chomp Food Centre,1881.6,18,6,3,0,27
https://www.propertyguru.com.sg/listing/hdb-for-sale-126-geylang-east-avenue-1-60093170,"S$ 790,000",Clementi,3,2,"1,163 sqft",,,HDB,60093170,126 Geylang East Avenue 1,381126,126 GEYLANG EAST AVENUE 1 GEYLANG EAST GROVE SINGAPORE 381126,GEYLANG EAST AVENUE 1,1.317556995,103.8871303,PAYA LEBAR MRT STATION,Exit C,515.1,5,Geylang Polyclinic,214.2,GEYLANG EAST PK,431.6,MacPherson CC,724,Aljunied Ave 2 Blk 117 (Blk 117 Aljunied Market and Food Centre),341.8,19,4,2,4,29
https://www.propertyguru.com.sg/listing/hdb-for-sale-721-pasir-ris-street-72-60143013,"S$ 658,000",Clementi,3,2,"1,356 sqft",,,HDB,60143013,721 Pasir Ris Street 72,510721,721 PASIR RIS STREET 72 SINGAPORE 510721,PASIR RIS STREET 72,1.381462356,103.9363321,PASIR RIS MRT STATION,Exit B,1711.7,0,,200.2,PASIR RIS PK,745.9,Pasir Ris Elias CC,761.6,Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre),4096,7,2,2,0,11
https://www.propertyguru.com.sg/listing/hdb-for-sale-721-pasir-ris-street-72-60143013,"S$ 658,000",Clementi,3,2,"1,356 sqft",,,HDB,60143013,721 Pasir Ris Street 72,510721,721 PASIR RIS STREET 72 SINGAPORE 510721,PASIR RIS STREET 72,1.381462356,103.9363321,PASIR RIS MRT STATION,Exit B,1711.7,0,,200.2,PASIR RIS PK,745.9,Pasir Ris Elias CC,761.6,Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre),4096,7,2,2,0,11
https://www.propertyguru.com.sg/listing/hdb-for-sale-83a-circuit-road-500081351,"S$ 1,125,000",Clementi,3,2,"1,033 sqft",12th floor,,HDB,500081351,83A Circuit Road,371083,83A CIRCUIT ROAD MACPHERSON SPRING SINGAPORE 371083,CIRCUIT ROAD,1.323313504,103.8896103,MACPHERSON MRT STATION,Exit D,239.9,4,,230.2,GEYLANG EAST PK,240.6,MacPherson CC,571.4,Aljunied Ave 2 Blk 117 (Blk 117 Aljunied Market and Food Centre),412.1,16,2,1,4,23
https://www.propertyguru.com.sg/listing/hdb-for-sale-243-bishan-street-22-500058722,"S$ 850,000",Ang Mo Kio,3,2,"1,130 sqft",,,HDB,500058722,243 Bishan Street 22,570243,243 BISHAN STREET 22 SINGAPORE 570243,BISHAN STREET 22,1.36108498,103.8446356,ANG MO KIO MRT STATION,Exit C,1062.1,0,,239.8,BISHAN-ANG MO KIO PARK (RIVER PLAINS),45.7,Thomson CC (Till 1Q 2022),293.2,Ang Mo Kio Ave 1 Blk 341 (Teck Ghee Court),522.3,17,4,3,3,27
https://www.propertyguru.com.sg/listing/hdb-for-sale-243-bishan-street-22-500058722,"S$ 850,000",Ang Mo Kio,3,2,"1,130 sqft",,,HDB,500058722,243 Bishan Street 22,570243,243 BISHAN STREET 22 SINGAPORE 570243,BISHAN STREET 22,1.36108498,103.8446356,ANG MO KIO MRT STATION,Exit C,1062.1,0,,239.8,BISHAN-ANG MO KIO PARK (RIVER PLAINS),45.7,Thomson CC (Till 1Q 2022),293.2,Ang Mo Kio Ave 1 Blk 341 (Teck Ghee Court),522.3,17,4,3,3,27
https://www.propertyguru.com.sg/listing/hdb-for-sale-243-bishan-street-22-500058722,"S$ 850,000",Ang Mo Kio,3,2,"1,130 sqft",,,HDB,500058722,243 Bishan Street 22,570243,243 BISHAN STREET 22 SINGAPORE 570243,BISHAN STREET 22,1.36108498,103.8446356,ANG MO KIO MRT STATION,Exit C,1062.1,0,,239.8,BISHAN-ANG MO KIO PARK (RIVER PLAINS),45.7,Thomson CC (Till 1Q 2022),293.2,Ang Mo Kio Ave 1 Blk 341 (Teck Ghee Court),522.3,17,4,3,3,27
https://www.propertyguru.com.sg/listing/hdb-for-sale-243-bishan-street-22-500058722,"S$ 850,000",Ang Mo Kio,3,2,"1,130 sqft",,,HDB,500058722,243 Bishan Street 22,570243,243 BISHAN STREET 22 SINGAPORE 570243,BISHAN STREET 22,1.36108498,103.8446356,ANG MO KIO MRT STATION,Exit C,1062.1,0,,239.8,BISHAN-ANG MO KIO PARK (RIVER PLAINS),45.7,Thomson CC (Till 1Q 2022),293.2,Ang Mo Kio Ave 1 Blk 341 (Teck Ghee Court),522.3,17,4,3,3,27
https://www.propertyguru.com.sg/listing/hdb-for-sale-242-serangoon-avenue-3-500068805,"S$ 715,000",Clementi,3,2,904 sqft,,,HDB,500068805,242 Serangoon Avenue 3,550242,242 SERANGOON AVENUE 3 SINGAPORE 550242,SERANGOON AVENUE 3,1.352695919,103.869711,SERANGOON MRT STATION,Exit F,273.4,2,,132.1,COLCHESTER GROVE INTERIM OS,519.1,Braddell Heights CC (Pending U/C),140.4,Serangoon Garden Market,1195.9,12,13,1,0,26
https://www.propertyguru.com.sg/listing/hdb-for-sale-181-jelebu-road-500056179,"S$ 795,000",Bukit Panjang,3,2,"1,012 sqft",,,HDB,500056179,181 Jelebu Road,670181,181 JELEBU ROAD SINGAPORE 670181,JELEBU ROAD,1.379257887,103.7629971,BUKIT PANJANG MRT STATION,Exit A,120.1,7,,93,RAIL CORRIDOR,291.5,Senja-Cashew CC,317.1,Jurong East Street 24 Blk 254 (Yuhua Village Market and Food Centre),4852.4,21,5,2,0,28
https://www.propertyguru.com.sg/listing/hdb-for-sale-95-havelock-road-500020498,"S$ 1,040,888",Bukit Merah,3,2,"1,270 sqft",,,HDB,500020498,95 Havelock Road,160095,95 HAVELOCK ROAD HAVELOCK HEIGHTS SINGAPORE 160095,HAVELOCK ROAD,1.288475431,103.8328482,HAVELOCK MRT STATION,Exit 3,70.9,4,,448.8,GANGES AVE OS,242.9,Kim Seng CC,273.2,Havelock Road Blk 22A/B (Havelock Road Cooked Food Centre),363.2,21,5,2,5,33
https://www.propertyguru.com.sg/listing/hdb-for-sale-95-havelock-road-500020498,"S$ 1,040,888",Bukit Merah,3,2,"1,270 sqft",,,HDB,500020498,95 Havelock Road,160095,95 HAVELOCK ROAD HAVELOCK HEIGHTS SINGAPORE 160095,HAVELOCK ROAD,1.288475431,103.8328482,HAVELOCK MRT STATION,Exit 3,70.9,4,,448.8,GANGES AVE OS,242.9,Kim Seng CC,273.2,Havelock Road Blk 22A/B (Havelock Road Cooked Food Centre),363.2,21,5,2,5,33
